cs
Java HotSpot(TM) 64-Bit Server VM (25.91-b15) for windows-amd64 JRE (1.8.0_91-b15), built on May 20 2016 17:43:15 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8264804k(3860248k free), swap 15342692k(7045120k free)
CommandLine flags: -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=D:/logs/temp.dump -XX:InitialHeapSize=10485760 -XX:MaxHeapSize=10485760 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
1.098: [GC (Allocation Failure) [PSYoungGen: 2048K->488K(2560K)] 2048K->874K(9728K), 0.0072442 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.722: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123037 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.734: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131913 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
2.747: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124415 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.760: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130578 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.773: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126031 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.786: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131719 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2.800: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127683 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.812: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128237 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.825: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132336 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.839: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0116505 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.850: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128941 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.864: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6937K->6935K(7168K)] 8985K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0139082 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.878: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130305 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.891: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131592 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2.904: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130822 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
2.917: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128226 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2.930: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6935K->6935K(7168K)] 8983K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132865 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2.944: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6938K->6936K(7168K)] 8986K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0122584 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2.956: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121308 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.968: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124984 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2.981: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121662 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2.993: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8983K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131121 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.007: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6938K->6936K(7168K)] 8986K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0118504 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.018: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121188 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.031: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6938K->6936K(7168K)] 8986K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133156 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.044: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128076 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.057: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6938K->6936K(7168K)] 8986K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124652 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.070: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0134425 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
3.083: [Full GC (Ergonomics) [PSYoungGen: 2048K->2048K(2560K)] [ParOldGen: 6936K->6936K(7168K)] 8984K->8984K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132059 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.097: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6939K->6937K(7168K)] 8987K->8985K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132905 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.110: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6939K->6937K(7168K)] 8987K->8985K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0147922 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.125: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6937K->6937K(7168K)] 8985K->8985K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0154486 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
3.141: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6940K->6937K(7168K)] 8988K->8985K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128926 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.154: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6937K->6937K(7168K)] 8985K->8985K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140085 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.168: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6940K->6938K(7168K)] 8988K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0140041 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
3.182: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6938K->6938K(7168K)] 8986K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0136883 secs] [Times: user=0.06 sys=0.02, real=0.01 secs] 
3.196: [Full GC (Ergonomics) [PSYoungGen: 2048K->2048K(2560K)] [ParOldGen: 6938K->6938K(7168K)] 8986K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125994 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
3.209: [Full GC (Ergonomics) [PSYoungGen: 2048K->2047K(2560K)] [ParOldGen: 6940K->6938K(7168K)] 8988K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0129830 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.222: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6938K->6938K(7168K)] 8986K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121122 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.234: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6940K->6938K(7168K)] 8988K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128809 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.247: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6938K->6938K(7168K)] 8986K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0148666 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
3.262: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6941K->6939K(7168K)] 8989K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0134002 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
3.276: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6939K->6939K(7168K)] 8986K->8986K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132358 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.289: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6941K->6939K(7168K)] 8989K->8987K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0120046 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.301: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6941K->6939K(7168K)] 8989K->8987K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125615 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.314: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6941K->6939K(7168K)] 8989K->8987K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121892 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.326: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6942K->6940K(7168K)] 8990K->8988K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0133860 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.340: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6942K->6940K(7168K)] 8990K->8988K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0119962 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.352: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6942K->6940K(7168K)] 8990K->8988K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0138207 secs] [Times: user=0.03 sys=0.00, real=0.01 secs] 
3.366: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6943K->6940K(7168K)] 8991K->8988K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0137445 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.380: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6943K->6941K(7168K)] 8991K->8989K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123306 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.392: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6943K->6941K(7168K)] 8991K->8989K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0136511 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.406: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6943K->6941K(7168K)] 8991K->8989K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123587 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.419: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6944K->6942K(7168K)] 8992K->8990K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126880 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.432: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6944K->6942K(7168K)] 8992K->8990K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0139677 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.446: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6944K->6942K(7168K)] 8992K->8990K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127726 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.459: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6945K->6942K(7168K)] 8993K->8990K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127712 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.472: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6945K->6943K(7168K)] 8993K->8991K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0117319 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.483: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6945K->6943K(7168K)] 8993K->8991K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127992 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.496: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6945K->6943K(7168K)] 8993K->8991K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0130232 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.510: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6946K->6944K(7168K)] 8994K->8992K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124499 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.522: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6946K->6944K(7168K)] 8994K->8992K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124349 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.535: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6946K->6944K(7168K)] 8994K->8992K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0134414 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.548: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6947K->6944K(7168K)] 8995K->8992K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0123894 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.561: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6947K->6945K(7168K)] 8995K->8993K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126891 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.574: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6947K->6945K(7168K)] 8995K->8993K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126165 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.587: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6947K->6945K(7168K)] 8995K->8993K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0124273 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.599: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6948K->6946K(7168K)] 8996K->8994K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131694 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.613: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6948K->6946K(7168K)] 8996K->8994K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125732 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.625: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6948K->6946K(7168K)] 8996K->8994K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0159431 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
3.642: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6948K->6946K(7168K)] 8996K->8994K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132234 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.655: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6949K->6947K(7168K)] 8997K->8995K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0125349 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.668: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6949K->6947K(7168K)] 8997K->8995K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0143797 secs] [Times: user=0.06 sys=0.00, real=0.02 secs] 
3.682: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6949K->6947K(7168K)] 8997K->8995K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0136365 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.696: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6950K->6948K(7168K)] 8998K->8996K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0137769 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.710: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6950K->6948K(7168K)] 8998K->8996K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128616 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.723: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6950K->6948K(7168K)] 8998K->8996K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126410 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.736: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6950K->6948K(7168K)] 8998K->8996K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0129601 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.749: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6951K->6949K(7168K)] 8999K->8997K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0138083 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.763: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6951K->6949K(7168K)] 8999K->8997K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128025 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
3.776: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6951K->6949K(7168K)] 8999K->8997K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0131566 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
3.789: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6952K->6950K(7168K)] 9000K->8998K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0120229 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.801: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6952K->6950K(7168K)] 9000K->8998K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0142062 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.816: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6952K->6950K(7168K)] 9000K->8998K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0147539 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.831: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6952K->6950K(7168K)] 9000K->8998K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0137820 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.844: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6953K->6951K(7168K)] 9001K->8999K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128390 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.857: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6953K->6951K(7168K)] 9001K->8999K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0121454 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.870: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6953K->6951K(7168K)] 9001K->8999K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0135487 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.883: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6954K->6952K(7168K)] 9002K->9000K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127336 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
3.896: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6954K->6952K(7168K)] 9002K->9000K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132606 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.910: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6954K->6952K(7168K)] 9002K->9000K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0128324 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.923: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6954K->6952K(7168K)] 9002K->9000K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0119273 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.935: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6955K->6953K(7168K)] 9003K->9001K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127650 secs] [Times: user=0.05 sys=0.03, real=0.01 secs] 
3.948: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6955K->6953K(7168K)] 9003K->9001K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132212 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.961: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6955K->6953K(7168K)] 9003K->9001K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0127256 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
3.974: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6956K->6954K(7168K)] 9004K->9002K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0119707 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
3.986: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6956K->6954K(7168K)] 9004K->9002K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126308 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
3.999: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6956K->6954K(7168K)] 9004K->9002K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0139071 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.013: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6956K->6954K(7168K)] 9004K->9002K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0126187 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
4.026: [Full GC (Ergonomics) [PSYoungGen: 2047K->2047K(2560K)] [ParOldGen: 6957K->6955K(7168K)] 9005K->9003K(9728K), [Metaspace: 3844K->3844K(1056768K)], 0.0132263 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
